track_id,lat,lon,valid_time,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots,radius_of_maximum_winds_km,radius_34_knot_winds_ne_km,radius_34_knot_winds_se_km,radius_34_knot_winds_sw_km,radius_34_knot_winds_nw_km,radius_50_knot_winds_ne_km,radius_50_knot_winds_se_km,radius_50_knot_winds_sw_km,radius_50_knot_winds_nw_km,radius_64_knot_winds_ne_km,radius_64_knot_winds_se_km,radius_64_knot_winds_sw_km,radius_64_knot_winds_nw_km,prob_cyclone_exists,lead_time,init_time,member
2024279N21265,29.576797485351562,279.8041076660156,2024-10-10 06:00:00,975.7935540135404,73.239173784652,54.39420353742876,300.4161710678683,293.26773580699967,229.55060602309456,253.4572036377255,150.98289800487524,143.3276694700309,114.03587286125078,126.9626604730533,57.43348666178811,56.24589903385969,44.29612626890223,48.805571868672956,0.00015365579448204942,3 days 06:00:00,2024-10-07,3
2024279N21265,29.680551528930664,280.3071594238281,2024-10-10 12:00:00,981.4119133683755,71.19898998009037,57.79152070986184,333.31070214999835,339.8382667744869,292.87883226618396,295.51829654084304,185.90269013512255,183.79080989052198,153.37143609029238,159.92793940343583,76.51801578138988,77.55779980801887,62.698995339496825,66.34578021700852,6.869354741877776e-05,3 days 12:00:00,2024-10-07,3
2024279N21265,30.17066192626953,283.1651916503906,2024-10-10 18:00:00,979.6716971730817,69.24722896536112,61.15429768303318,523.313015844667,551.4975499149915,463.1875012549526,473.7552025477024,332.2481785644441,332.7431094112953,285.00370754434425,293.50705459909096,151.60455290188276,149.11161150733577,125.464099988404,130.25561495963314,0.00010043987376963471,3 days 18:00:00,2024-10-07,3
2024279N21265,30.42538070678711,285.4354553222656,2024-10-11 00:00:00,984.0303914941147,65.4543042118975,73.28007397578045,295.24523903200685,315.529556727497,252.31388658844722,255.4835706080044,160.4798124027275,156.98901735170597,125.26099344857337,134.15921426636817,73.28007397578045,55.120240701682725,45.279108065764945,45.900771799319536,0.00011389077493726419,4 days 00:00:00,2024-10-07,3
2024279N21265,30.342424392700195,287.9452209472656,2024-10-11 06:00:00,985.5952163730674,52.54822829589307,166.7794835952482,353.54973697504306,376.95439413129725,335.7580760121606,307.24699776128506,2.1392280434046995,166.7794835952482,4.496679403771858,1.4528274267581878,0.0,0.0,0.0,0.0,8.831014943358047e-05,4 days 06:00:00,2024-10-07,3
2024279N21265,29.83835220336914,290.9643859863281,2024-10-11 12:00:00,984.6738776560356,67.45227677689083,161.71134339904722,506.7648664835254,499.1568846445995,437.42828142540657,439.1991793170313,0.3056626289115371,161.71134339904722,0.7839591375632697,161.71134339904722,0.3056626289115371,0.0,0.0,161.71134339904722,0.00010905905467101573,4 days 12:00:00,2024-10-07,3
2024279N21265,30.52998161315918,293.7908020019531,2024-10-11 18:00:00,992.5900958016471,52.74063231232533,168.43329598756944,379.3380513801925,370.9360577260944,314.8955812470904,313.67698449371676,8.548019115935029,168.43329598756944,5.2426198217784865,5.327193538310469,0.0,0.0,0.0,0.0,9.123481483641084e-05,4 days 18:00:00,2024-10-07,3
2024279N21265,31.262662887573242,296.68280029296875,2024-10-12 00:00:00,995.783012569871,49.6042533363368,117.2179082794181,412.32137456219925,407.08488605190405,336.86683492136547,353.2365157762894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.802347981878863e-05,5 days 00:00:00,2024-10-07,3
2024279N21265,22.5,266.5999984741211,2024-10-07 00:00:00,981.0,75.0,27.77998988808368,111.11995955233472,129.63995281105719,129.63995281105719,129.63995281105719,55.55997977616736,55.55997977616736,74.07997303488982,74.07997303488982,0.0,37.03998651744491,37.03998651744491,0.0,1.0,0 days 00:00:00,2024-10-07,4
2024279N21265,21.93048858642578,267.1923828125,2024-10-07 06:00:00,962.1179507020202,104.50396273106469,13.741628168208194,102.02568544920291,123.78401388164741,99.78495422372453,90.63359895802046,52.241095035331426,47.87285151281907,37.53519489454263,42.25082606590581,23.719224848534537,23.777690619241127,17.233821909357268,21.13763408211311,0.0001205274964387985,0 days 06:00:00,2024-10-07,4
2024279N21265,22.030433654785156,267.9364929199219,2024-10-07 12:00:00,944.4140701899607,116.80464281917389,6.694949160512987,103.40641147371929,151.23926614405894,141.71963329417926,106.4196375932748,76.04570023266783,75.71122298052536,69.35806872462241,69.19047363109611,54.01523941429641,52.003076117218406,44.009781303972225,49.06502981856812,0.00011303825400508987,0 days 12:00:00,2024-10-07,4
2024279N21265,21.415393829345703,269.5498352050781,2024-10-07 18:00:00,962.2161210411941,96.04986585621617,0.0,89.6634873135917,95.37008303695646,74.61941316066088,75.97311487482291,43.031210525071614,39.347118042695804,31.147766403761505,37.87143433129893,23.396748582009156,21.163807001257723,18.28268967285908,20.73952690561505,0.00012851894119203012,0 days 18:00:00,2024-10-07,4
2024279N21265,21.83856773376465,269.9713134765625,2024-10-08 00:00:00,953.7847441824382,103.11130768468827,15.215930355065503,132.31737112213662,154.7507559547373,133.8882649750891,121.41478175983121,65.36398987098082,66.64419893121853,56.845066902024996,57.90780440449546,38.769773400981734,34.651913871507006,32.50990555340094,32.731741596769915,0.00010704335882456327,1 days 00:00:00,2024-10-07,4
2024279N21265,21.87540626525879,270.5614318847656,2024-10-08 06:00:00,971.4235722858184,83.81853570964668,20.0013078082697,176.3107009567192,174.18693006731473,139.09887765714464,138.9299625032,66.47758017460997,62.42042713817234,44.29278622690872,51.146702077880335,20.0013078082697,17.12520616960172,11.987279435301986,13.936915207376092,0.00011693507028794244,1 days 06:00:00,2024-10-07,4
2024279N21265,22.576824188232422,271.8027038574219,2024-10-08 12:00:00,936.7940017373257,123.7504848671785,20.25419970192562,138.47060780304346,151.14893816542408,108.67755733700771,115.63692168987566,80.16435407812355,72.84364051466574,60.22063171100367,70.93088516619478,49.71056476936113,47.98051669625427,37.3442076953132,45.08246215413385,0.0001163460515112904,1 days 12:00:00,2024-10-07,4
2024279N21265,22.97476577758789,272.9538879394531,2024-10-08 18:00:00,925.7973988426714,144.75341989336982,21.26766652047582,190.47504940256312,209.43656023020858,183.38493124308008,163.71054635337399,103.65579476107496,108.013033793819,94.25428467260099,96.99234155747192,73.90422063879546,68.37101102086778,61.765742907947256,65.62066771659104,0.0001236558815408383,1 days 18:00:00,2024-10-07,4
2024279N21265,23.7218074798584,274.0285339355469,2024-10-09 00:00:00,921.018950026706,137.72830319105765,2.687885496697035,189.73194807701051,199.27833088839614,150.3251579069485,166.02686347268107,92.60441416140574,90.5884569638891,73.8272470774445,82.71743842153165,61.740795430664726,55.88463246345695,49.358576222845336,54.341624350607624,0.00010486349945377706,2 days 00:00:00,2024-10-07,4
2024279N21265,24.150075912475586,274.3710021972656,2024-10-09 06:00:00,929.1908366277571,131.36034887527455,26.182271275916357,311.1904910894985,307.5008824100153,257.42760120781605,261.4733587507026,142.8564898755406,141.09627655907855,121.80614141192197,128.2428125033933,85.03578453965606,78.85559797383483,69.98437941635599,73.99957292074251,8.411598122434466e-05,2 days 06:00:00,2024-10-07,4
2024279N21265,24.976503372192383,275.20184326171875,2024-10-09 12:00:00,933.996699132449,135.21053452907026,24.36040173874442,243.20208544349737,251.3063386612054,167.94439799976357,185.0909135642773,106.94633252150834,100.84803509002693,81.4623363350037,90.3606489594997,65.79981563179693,61.64524226013118,50.78579607608821,57.01558195708281,0.0001049981203698999,2 days 12:00:00,2024-10-07,4
2024279N21265,26.734418869018555,275.98663330078125,2024-10-09 18:00:00,930.2801038921054,127.23721629738802,26.304632668881656,208.0219282990618,230.27609317153366,179.13858459181745,179.28450564238733,118.99930929968205,116.4787844018325,101.03182690380478,107.77323869367348,74.96356349171262,69.77081842207764,60.41636877485229,65.45707511529612,0.00012300104598970236,2 days 18:00:00,2024-10-07,4
2024279N21265,27.553991317749023,276.92529296875,2024-10-10 00:00:00,956.8241791117666,95.9856663181204,42.37850866837656,318.46651582371595,318.262769327512,264.0215355425703,280.24676699032636,177.97785197836689,174.63356936907334,150.73890671630903,160.49020174293992,96.44642965852046,91.71178898599035,78.02369895080953,84.52492677632256,8.582937575471096e-05,3 days 00:00:00,2024-10-07,4
2024279N21265,28.199872970581055,277.1592712402344,2024-10-10 06:00:00,977.5920815131524,73.82140941210132,61.04254598574499,251.41840691168767,239.56909353026637,167.56414806230953,183.795994629287,119.73869292174491,114.30491074121142,85.35437539027372,97.49336833939266,41.67106189393574,61.04254598574499,31.29107387689588,35.548437649115655,9.63049835878806e-05,3 days 06:00:00,2024-10-07,4
2024279N21265,28.8187255859375,279.08453369140625,2024-10-10 12:00:00,979.6206065832653,73.96877997267177,90.86951739844682,234.5900853682956,243.38037173232033,184.20246950524756,196.0658558826284,112.84350210399964,112.67154263906724,86.90317658704558,93.7892843258224,90.86951739844682,38.083327638104294,31.110573302942527,31.139892230825893,9.611213267454926e-05,3 days 12:00:00,2024-10-07,4
2024279N21265,29.644962310791016,280.9253234863281,2024-10-10 18:00:00,972.4305082786716,72.83660289415559,69.56321028087683,478.26885884580753,492.24715056214416,413.0087598399234,422.64058631707525,280.3134034059803,277.0147955379756,231.83975523608882,243.1783687201426,118.87573322952198,115.76716068056146,96.83987243244661,101.3743246496586,0.00012527782525078652,3 days 18:00:00,2024-10-07,4
